Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2022-02-02,129.8900,130.0600,120.6400,122.7600,180065000,118.3179,125.4910,-7.1730,-7.0292
2022-02-03,120.3200,125.3700,118.8200,120.0800,103599500,118.5890,125.0901,-6.5011,-6.9236
2022-02-04,120.3400,124.9600,118.5800,123.6000,86212000,119.3599,124.9798,-5.6198,-6.6628
2022-02-07,123.5600,127.6300,122.7900,123.6700,81672500,120.0230,124.8827,-4.8597,-6.3022
2022-02-08,122.3800,128.7100,122.0500,128.2300,84902800,121.2856,125.1307,-3.8451,-5.8108
2022-02-9,129.6000,132.9600,127.6500,132.8500,92948900,123.0648,125.7025,-2.6377,-5.1762
2022-02-10,128.8400,131.7600,124.6100,125.7700,108939900,123.4810,125.7075,-2.2265,-4.5862
2022-02-11,126.1400,127.1700,111.8100,113.1800,164723200,121.8962,124.7795,-2.8833,-4.2457
2022-02-14,115.5100,118.3700,113.4600,114.2700,135146400,120.7229,124.0010,-3.2781,-4.0522
2022-02-15,117.1900,121.8800,114.3600,121.4700,143975900,120.8379,123.8136,-2.9757,-3.8369
2022-02-16,119.0500,119.5400,114.2200,117.6900,119109600,120.3536,123.3600,-3.0064,-3.6708
2022-02-17,116.2600,116.9800,112.2600,112.3700,98179600,119.1253,122.5459,-3.4206,-3.6207
2022-02-18,113.9000,115.6400,109.8900,113.8300,114321200,118.3107,121.9003,-3.5896,-3.6145
2022-02-22,115.2700,119.2000,113.6100,115.6500,141648500,117.9013,121.4373,-3.5360,-3.5988
2022-02-23,117.4000,118.6500,109.0400,109.7600,120299400,116.6488,120.5723,-3.9235,-3.6637
2022-02-24,104.5600,116.9600,104.2600,116.6100,142956600,116.6428,120.2788,-3.6359,-3.6582
2022-02-25,117.1600,121.2300,116.0400,121.0600,127821000,117.3224,120.3367,-3.0143,-3.5294
2022-02-28,120.3100,124.6100,119.2000,123.3400,124516700,118.2482,120.5591,-2.3109,-3.2857
2022-03-01,122.3300,122.4300,112.8000,113.8300,126552200,117.5685,120.0607,-2.4922,-3.1270
2022-03-02,115.4700,119.4800,113.3100,118.2800,118354500,117.6779,119.9288,-2.2508,-2.9518
2022-03-03,118.1300,118.2600,111.0500,111.9800,123916700,116.8013,119.3400,-2.5386,-2.8691
2022-03-04,112.0000,113.0000,106.8100,108.4100,100609400,115.5104,118.5304,-3.0200,-2.8993
2022-03-07,108.5300,109.5300,102.8200,102.9500,92600000,113.5780,117.3763,-3.7983,-3.0791
2022-03-08,102.8100,109.9000,100.0800,105.5300,135348300,112.3398,116.4988,-4.1589,-3.2951
2022-03-9,108.4100,111.7100,106.8500,111.0500,102310300,112.1414,116.0951,-3.9537,-3.4268
2022-03-10,108.8900,109.0700,103.0700,106.4600,102557400,111.2673,115.3814,-4.1141,-3.5643
2022-03-11,108.1300,108.1900,104.0800,104.2900,87529900,110.1939,114.5598,-4.3659,-3.7246
2022-03-14,102.9900,105.2400,101.0400,102.2500,89731700,108.9718,113.6480,-4.6762,-3.9149
2022-03-15,102.6600,109.6900,101.7900,109.3300,112425500,109.0269,113.3281,-4.3013,-3.9922
2022-03-16,111.6000,115.4200,109.8900,115.3700,113689800,110.0027,113.4794,-3.4767,-3.8891
2022-03-17,112.1400,114.2700,109.7100,111.6900,103201700,110.2623,113.3468,-3.0845,-3.7282
2022-03-18,111.2800,114.9300,110.5500,113.4600,105748100,110.7543,113.3552,-2.6010,-3.5027
2022-03-21,113.7300,117.5700,112.5400,115.9200,101905900,111.5490,113.5452,-1.9962,-3.2014
2022-03-22,115.4300,117.9500,113.8100,114.7800,101672600,112.0461,113.6367,-1.5906,-2.8793
2022-03-23,114.2900,117.5500,112.2100,113.9200,90503600,112.3344,113.6577,-1.3233,-2.5681
